10000,000	0,693
10174,194	0,552
10351,422	0,788
10531,737	0,701
10715,193	0,663
10901,845	0,617
11091,748	0,795
11284,959	0,853
11481,536	0,868
11681,537	0,922
11885,022	0,933
12092,052	0,722
12302,688	0,795
12516,993	0,874
12735,031	0,858
12956,867	0,843
13182,567	0,734
13412,199	0,877
13645,831	0,891
13883,533	1,063
14125,375	0,827
14371,431	1,033
14621,772	1,065
14876,474	1,072
15135,612	1,046
15399,265	0,816
15667,511	1,010
15940,429	0,925
16218,101	0,861
16500,610	1,099
16788,040	1,011
17080,477	0,987
17378,008	1,101
17680,722	1,124
17988,709	1,189
18302,061	1,175
18620,871	1,152
18945,235	1,133
19275,249	2,370
19611,012	2,199
19952,623	1,467
20300,185	1,225
20653,802	1,275
21013,578	1,209
21379,621	1,147
21752,040	1,333
22130,947	1,242
22516,454	1,247
22908,677	1,310
23307,731	1,275
23713,737	1,225
24126,815	1,344
24547,089	1,596
24974,684	1,603
25409,727	1,348
25852,348	1,708
26302,680	1,573
26760,856	1,447
27227,013	1,274
27701,290	1,321
28183,829	1,320
28674,774	1,544
29174,270	1,612
29682,467	2,040
30199,517	1,516
30725,574	1,600
31260,794	1,895
31805,337	1,541
32359,366	1,598
32923,045	1,647
33496,544	1,460
34080,032	1,594
34673,685	1,421
35277,679	1,717
35892,193	2,056
36517,413	2,313
37153,523	2,039
37800,714	1,837
38459,178	4,808
39129,113	37,882
39810,717	2,583
40504,195	2,076
41209,752	2,084
41927,600	2,253
42657,952	1,461
43401,026	2,121
44157,045	1,385
44926,232	1,700
45708,819	1,970
46505,038	1,799
47315,126	1,785
48139,325	2,155
48977,882	1,747
49831,046	2,134
50699,071	2,026
51582,217	2,043
52480,746	1,847
53394,927	2,481
54325,033	1,980
55271,341	2,338
56234,133	2,603
57213,695	3,338
58210,322	3,240
59224,309	19,353
60255,959	23,669
61305,579	8,100
62373,484	4,263
63459,990	7,948
64565,423	3,521
65690,112	2,943
66834,392	2,598
67998,605	2,330
69183,097	2,677
70388,223	2,607
71614,341	2,602
72861,817	2,267
74131,024	2,353
75422,340	2,378
76736,149	2,692
78072,844	5,274
79432,823	2,250
80816,493	2,632
82224,265	2,011
83656,560	2,362
85113,804	2,195
86596,432	2,022
88104,887	2,277
89639,619	2,289
91201,084	2,247
92789,749	2,122
94406,088	2,132
96050,582	2,700
97723,722	2,584
99426,007	2,115
101157,945	2,837
102920,053	2,828
104712,855	2,700
106536,886	2,662
108392,691	2,900
110280,823	2,564
112201,845	2,286
114156,330	2,264
116144,861	2,280
118168,031	2,414
120226,443	2,695
122320,712	2,358
124451,461	2,516
126619,327	2,264
128824,955	2,730
131069,004	2,203
133352,143	2,421
135675,053	2,164
138038,426	2,409
140442,968	2,441
142889,396	2,544
145378,439	2,620
147910,839	2,277
150487,352	2,641
153108,746	2,057
155775,803	2,151
158489,319	2,193
161250,103	2,480
164058,977	2,307
166916,781	2,289
169824,365	2,254
172782,598	2,086
175792,361	1,826
178854,553	1,970
181970,086	2,191
185139,889	2,137
188364,909	2,047
191646,106	1,876
194984,460	2,015
198380,966	2,160
201836,636	1,953
205352,503	2,074
208929,613	1,842
212569,035	2,088
216271,852	2,052
220039,171	1,996
223872,114	1,939
227771,824	1,714
231739,465	1,845
235776,220	1,884
239883,292	2,047
244061,907	1,735
248313,311	2,044
252638,771	1,940
257039,578	1,783
261517,045	1,940
266072,506	1,824
270707,320	1,460
275422,870	1,842
280220,562	1,627
285101,827	1,733
290068,120	1,620
295120,923	1,445
300261,742	1,591
305492,111	1,536
310813,590	1,229
316227,766	1,752
321736,253	1,401
327340,695	1,477
333042,762	1,364
338844,156	1,251
344746,607	1,441
350751,874	1,264
356861,749	1,282
363078,055	1,535
369402,644	1,274
375837,404	1,393
382384,254	1,287
389045,145	1,348
395822,065	1,142
402717,034	1,349
409732,110	1,289
416869,383	1,279
424130,984	1,177
431519,077	1,259
439035,866	1,021
446683,592	0,971
454464,537	1,021
462381,021	1,008
470435,406	1,103
478630,092	1,111
486967,525	1,205
495450,191	1,005
504080,619	0,909
512861,384	0,905
521795,104	0,745
530884,444	0,925
540132,115	0,789
549540,874	0,931
559113,528	0,901
568852,931	0,806
578761,988	0,871
588843,655	0,720
599100,939	0,850
609536,897	0,822
620154,644	0,734
630957,344	0,779
641948,222	0,841
653130,553	0,642
664507,673	0,705
676082,975	0,783
687859,912	0,799
699841,996	0,820
712032,800	0,650
724435,960	0,749
737055,175	0,654
749894,209	0,744
762956,891	0,700
776247,117	0,750
789768,849	0,707
803526,122	0,671
817523,038	0,574
831763,771	0,638
846252,569	0,617
860993,752	0,630
875991,718	0,525
891250,938	0,572
906775,965	0,603
922571,427	0,595
938642,037	0,568
954992,586	0,482
971627,952	0,430
988553,095	0,465
1005773,063	0,461
1023292,992	0,548
1041118,108	0,480
1059253,725	0,483
1077705,254	0,439
1096478,196	0,463
1115578,151	0,410
1135010,816	0,502
1154781,985	0,378
1174897,555	0,425
1195363,526	0,394
1216186,001	0,422
1237371,190	0,417
1258925,412	0,394
1280855,095	0,429
1303166,778	0,368
1325867,118	0,385
1348962,883	0,368
1372460,961	0,323
1396368,361	0,308
1420692,213	0,376
1445439,771	0,343
1470618,415	0,327
1496235,656	0,342
1522299,133	0,318
1548816,619	0,291
1575796,023	0,312
1603245,391	0,303
1631172,909	0,265
1659586,907	0,286
1688495,859	0,263
1717908,387	0,248
1747833,262	0,233
1778279,410	0,211
1809255,910	0,275
1840772,001	0,285
1872837,083	0,252
1905460,718	0,244
1938652,636	0,214
1972422,736	0,227
2006781,090	0,200
2041737,945	0,195
2077303,726	0,232
2113489,040	0,227
2150304,679	0,201
2187761,624	0,209
2225871,045	0,218
2264644,308	0,167
2304092,976	0,213
2344228,815	0,214
2385063,795	0,191
2426610,095	0,201
2468880,105	0,222
2511886,432	0,213
2555641,901	0,195
2600159,563	0,219
2645452,695	0,211
2691534,804	0,194
2738419,634	0,228
2786121,169	0,219
2834653,633	0,140
2884031,503	0,155
2934269,504	0,165
2985382,619	0,174
3037386,092	0,185
3090295,433	0,203
3144126,420	0,159
3198895,110	0,164
3254617,835	0,173
3311311,215	0,168
3368992,157	0,173
3427677,865	0,141
3487385,841	0,165
3548133,892	0,140
3609940,136	0,156
3672823,005	0,126
3736801,254	0,118
3801893,963	0,135
3868120,546	0,133
3935500,755	0,126
4004054,683	0,142
4073802,778	0,130
4144765,840	0,114
4216965,034	0,134
4290421,892	0,142
4365158,322	0,146
4441196,614	0,108
4518559,444	0,134
4597269,885	0,112
4677351,413	0,111
4758827,910	0,116
4841723,676	0,104
4926063,433	0,110
5011872,336	0,116
5099175,976	0,108
5188000,389	0,095
5278372,068	0,090
5370317,964	0,095
5463865,499	0,113
5559042,573	0,109
5655877,571	0,110
5754399,373	0,087
5854637,363	0,091
5956621,435	0,088
6060382,005	0,100
6165950,019	0,095
6273356,960	0,099
6382634,862	0,091
6493816,316	0,076
6606934,480	0,104
6722023,091	0,093
6839116,473	0,078
6958249,547	0,094
7079457,844	0,092
7202777,512	0,092
7328245,331	0,082
7455898,720	0,086
7585775,750	0,084
7717915,156	0,090
7852356,346	0,087
7989139,417	0,065
8128305,162	0,084
8269895,086	0,091
8413951,416	0,079
8560517,117	0,077
8709635,900	0,075
8861352,237	0,064
9015711,376	0,086
9172759,354	0,088
9332543,008	0,074
9495109,992	0,071
9660508,790	0,073
9828788,730	0,074
10000000,000	0,073
