10000,000	-20,359
10174,194	-20,211
10351,422	-20,071
10531,737	-19,926
10715,193	-19,782
10901,845	-19,635
11091,748	-19,491
11284,959	-19,341
11481,536	-19,203
11681,537	-19,064
11885,022	-18,919
12092,052	-18,768
12302,688	-18,624
12516,993	-18,483
12735,031	-18,337
12956,867	-18,199
13182,567	-18,055
13412,199	-17,910
13645,831	-17,771
13883,533	-17,624
14125,375	-17,488
14371,431	-17,347
14621,772	-17,208
14876,474	-17,065
15135,612	-16,920
15399,265	-16,784
15667,511	-16,643
15940,429	-16,501
16218,101	-16,363
16500,610	-16,224
16788,040	-16,086
17080,477	-15,948
17378,008	-15,808
17680,722	-15,671
17988,709	-15,535
18302,061	-15,398
18620,871	-15,266
18945,235	-15,127
19275,249	-14,991
19611,012	-14,855
19952,623	-14,723
20300,185	-14,589
20653,802	-14,456
21013,578	-14,320
21379,621	-14,191
21752,040	-14,063
22130,947	-13,930
22516,454	-13,798
22908,677	-13,671
23307,731	-13,545
23713,737	-13,417
24126,815	-13,290
24547,089	-13,164
24974,684	-13,040
25409,727	-12,917
25852,348	-12,788
26302,680	-12,666
26760,856	-12,544
27227,013	-12,423
27701,290	-12,301
28183,829	-12,180
28674,774	-12,063
29174,270	-11,945
29682,467	-11,834
30199,517	-11,712
30725,574	-11,599
31260,794	-11,485
31805,337	-11,379
32359,366	-11,266
32923,045	-11,158
33496,544	-11,049
34080,032	-10,945
34673,685	-10,837
35277,679	-10,733
35892,193	-10,634
36517,413	-10,533
37153,523	-10,431
37800,714	-10,336
38459,178	-10,236
39129,113	-10,142
39810,717	-10,050
40504,195	-9,958
41209,752	-9,869
41927,600	-9,785
42657,952	-9,699
43401,026	-9,616
44157,045	-9,533
44926,232	-9,453
45708,819	-9,378
46505,038	-9,300
47315,126	-9,227
48139,325	-9,155
48977,882	-9,088
49831,046	-9,020
50699,071	-8,953
51582,217	-8,895
52480,746	-8,837
53394,927	-8,782
54325,033	-8,727
55271,341	-8,674
56234,133	-8,627
57213,695	-8,577
58210,322	-8,534
59224,309	-8,496
60255,959	-8,457
61305,579	-8,424
62373,484	-8,396
63459,990	-8,366
64565,423	-8,340
65690,112	-8,314
66834,392	-8,296
67998,605	-8,280
69183,097	-8,268
70388,223	-8,258
71614,341	-8,254
72861,817	-8,248
74131,024	-8,251
75422,340	-8,253
76736,149	-8,266
78072,844	-8,276
79432,823	-8,290
80816,493	-8,306
82224,265	-8,329
83656,560	-8,361
85113,804	-8,391
86596,432	-8,420
88104,887	-8,457
89639,619	-8,496
91201,084	-8,542
92789,749	-8,592
94406,088	-8,646
96050,582	-8,702
97723,722	-8,765
99426,007	-8,829
101157,945	-8,894
102920,053	-8,969
104712,855	-9,047
106536,886	-9,129
108392,691	-9,215
110280,823	-9,301
112201,845	-9,393
114156,330	-9,489
116144,861	-9,590
118168,031	-9,692
120226,443	-9,801
122320,712	-9,916
124451,461	-10,030
126619,327	-10,152
128824,955	-10,273
131069,004	-10,396
133352,143	-10,526
135675,053	-10,664
138038,426	-10,800
140442,968	-10,943
142889,396	-11,091
145378,439	-11,239
147910,839	-11,389
150487,352	-11,542
153108,746	-11,701
155775,803	-11,867
158489,319	-12,035
161250,103	-12,207
164058,977	-12,380
166916,781	-12,555
169824,365	-12,735
172782,598	-12,919
175792,361	-13,105
178854,553	-13,296
181970,086	-13,491
185139,889	-13,687
188364,909	-13,885
191646,106	-14,087
194984,460	-14,292
198380,966	-14,497
201836,636	-14,707
205352,503	-14,925
208929,613	-15,139
212569,035	-15,359
216271,852	-15,578
220039,171	-15,803
223872,114	-16,020
227771,824	-16,253
231739,465	-16,485
235776,220	-16,730
239883,292	-16,964
244061,907	-17,192
248313,311	-17,421
252638,771	-17,671
257039,578	-17,918
261517,045	-18,164
266072,506	-18,416
270707,320	-18,676
275422,870	-18,912
280220,562	-19,180
285101,827	-19,429
290068,120	-19,673
295120,923	-19,902
300261,742	-20,190
305492,111	-20,444
310813,590	-20,771
316227,766	-21,001
321736,253	-21,269
327340,695	-21,534
333042,762	-21,792
338844,156	-22,058
344746,607	-22,341
350751,874	-22,593
356861,749	-22,881
363078,055	-23,159
369402,644	-23,466
375837,404	-23,776
382384,254	-24,098
389045,145	-24,299
395822,065	-24,599
402717,034	-24,890
409732,110	-25,247
416869,383	-25,539
424130,984	-25,797
431519,077	-26,020
439035,866	-26,299
446683,592	-26,626
454464,537	-26,885
462381,021	-27,186
470435,406	-27,481
478630,092	-27,810
486967,525	-28,153
495450,191	-28,463
504080,619	-28,859
512861,384	-29,030
521795,104	-29,294
530884,444	-29,636
540132,115	-29,913
549540,874	-30,244
559113,528	-30,401
568852,931	-30,776
578761,988	-31,252
588843,655	-31,471
599100,939	-32,025
609536,897	-32,411
620154,644	-32,646
630957,344	-33,019
641948,222	-33,307
653130,553	-33,457
664507,673	-33,663
676082,975	-33,883
687859,912	-34,184
699841,996	-34,667
712032,800	-34,884
724435,960	-35,333
737055,175	-35,516
749894,209	-36,234
762956,891	-36,431
776247,117	-36,722
789768,849	-36,869
803526,122	-36,989
817523,038	-37,179
831763,771	-37,615
846252,569	-37,924
860993,752	-38,292
875991,718	-38,529
891250,938	-39,050
906775,965	-39,486
922571,427	-40,079
938642,037	-40,416
954992,586	-41,047
971627,952	-41,021
988553,095	-41,194
1005773,063	-41,740
1023292,992	-41,976
1041118,108	-42,347
1059253,725	-42,714
1077705,254	-43,403
1096478,196	-43,814
1115578,151	-43,808
1135010,816	-44,307
1154781,985	-44,751
1174897,555	-45,614
1195363,526	-45,663
1216186,001	-46,052
1237371,190	-46,629
1258925,412	-47,439
1280855,095	-48,030
1303166,778	-47,721
1325867,118	-48,929
1348962,883	-49,145
1372460,961	-49,480
1396368,361	-49,948
1420692,213	-50,644
1445439,771	-51,377
1470618,415	-51,501
1496235,656	-51,242
1522299,133	-51,499
1548816,619	-52,952
1575796,023	-54,194
1603245,391	-53,851
1631172,909	-54,006
1659586,907	-53,723
1688495,859	-54,754
1717908,387	-54,895
1747833,262	-55,259
1778279,410	-56,956
1809255,910	-57,126
1840772,001	-57,187
1872837,083	-56,764
1905460,718	-58,737
1938652,636	-58,928
1972422,736	-60,733
2006781,090	-63,997
2041737,945	-64,372
2077303,726	-63,947
2113489,040	-63,757
2150304,679	-68,325
2187761,624	-65,728
2225871,045	-68,911
2264644,308	-66,894
2304092,976	-68,227
2344228,815	-70,393
2385063,795	-69,924
2426610,095	-65,704
2468880,105	-57,977
2511886,432	-56,724
2555641,901	-54,943
2600159,563	-54,814
2645452,695	-52,800
2691534,804	-53,980
2738419,634	-52,972
2786121,169	-52,153
2834653,633	-54,306
2884031,503	-57,971
2934269,504	-62,233
2985382,619	-65,939
3037386,092	-74,474
3090295,433	-75,803
3144126,420	-77,369
3198895,110	-74,029
3254617,835	-71,088
3311311,215	-73,035
3368992,157	-70,878
3427677,865	-69,854
3487385,841	-68,668
3548133,892	-67,932
3609940,136	-64,316
3672823,005	-62,501
3736801,254	-64,379
3801893,963	-62,330
3868120,546	-64,039
3935500,755	-63,554
4004054,683	-62,572
4073802,778	-61,541
4144765,840	-62,990
4216965,034	-62,234
4290421,892	-61,039
4365158,322	-62,012
4441196,614	-61,678
4518559,444	-62,488
4597269,885	-61,733
4677351,413	-60,748
4758827,910	-60,166
4841723,676	-60,214
4926063,433	-60,104
5011872,336	-59,294
5099175,976	-61,088
5188000,389	-60,981
5278372,068	-58,964
5370317,964	-60,513
5463865,499	-60,663
5559042,573	-59,463
5655877,571	-61,401
5754399,373	-59,500
5854637,363	-59,877
5956621,435	-59,582
6060382,005	-59,923
6165950,019	-59,389
6273356,960	-60,817
6382634,862	-60,506
6493816,316	-59,480
6606934,480	-57,763
6722023,091	-57,363
6839116,473	-60,219
6958249,547	-59,965
7079457,844	-59,455
7202777,512	-59,882
7328245,331	-59,929
7455898,720	-59,121
7585775,750	-59,366
7717915,156	-59,928
7852356,346	-59,473
7989139,417	-60,409
8128305,162	-59,172
8269895,086	-57,925
8413951,416	-57,906
8560517,117	-57,997
8709635,900	-56,278
8861352,237	-57,481
9015711,376	-58,237
9172759,354	-59,397
9332543,008	-58,219
9495109,992	-59,882
9660508,790	-58,549
9828788,730	-57,249
10000000,000	-57,595
