10000,000	-0,064
10174,194	-0,058
10351,422	-0,060
10531,737	-0,054
10715,193	-0,060
10901,845	-0,056
11091,748	-0,059
11284,959	-0,062
11481,536	-0,063
11681,537	-0,064
11885,022	-0,063
12092,052	-0,068
12302,688	-0,064
12516,993	-0,066
12735,031	-0,062
12956,867	-0,066
13182,567	-0,068
13412,199	-0,067
13645,831	-0,067
13883,533	-0,066
14125,375	-0,066
14371,431	-0,067
14621,772	-0,067
14876,474	-0,068
15135,612	-0,066
15399,265	-0,074
15667,511	-0,071
15940,429	-0,070
16218,101	-0,071
16500,610	-0,069
16788,040	-0,071
17080,477	-0,072
17378,008	-0,072
17680,722	-0,071
17988,709	-0,071
18302,061	-0,076
18620,871	-0,074
18945,235	-0,075
19275,249	-0,072
19611,012	-0,074
19952,623	-0,076
20300,185	-0,077
20653,802	-0,076
21013,578	-0,077
21379,621	-0,079
21752,040	-0,076
22130,947	-0,075
22516,454	-0,078
22908,677	-0,078
23307,731	-0,078
23713,737	-0,079
24126,815	-0,077
24547,089	-0,079
24974,684	-0,079
25409,727	-0,080
25852,348	-0,080
26302,680	-0,081
26760,856	-0,079
27227,013	-0,082
27701,290	-0,082
28183,829	-0,082
28674,774	-0,083
29174,270	-0,083
29682,467	-0,082
30199,517	-0,082
30725,574	-0,084
31260,794	-0,077
31805,337	-0,084
32359,366	-0,085
32923,045	-0,085
33496,544	-0,085
34080,032	-0,085
34673,685	-0,087
35277,679	-0,087
35892,193	-0,087
36517,413	-0,086
37153,523	-0,087
37800,714	-0,087
38459,178	-0,089
39129,113	-0,089
39810,717	-0,089
40504,195	-0,091
41209,752	-0,090
41927,600	-0,091
42657,952	-0,091
43401,026	-0,092
44157,045	-0,091
44926,232	-0,093
45708,819	-0,092
46505,038	-0,095
47315,126	-0,096
48139,325	-0,096
48977,882	-0,095
49831,046	-0,095
50699,071	-0,096
51582,217	-0,098
52480,746	-0,098
53394,927	-0,099
54325,033	-0,100
55271,341	-0,100
56234,133	-0,101
57213,695	-0,102
58210,322	-0,102
59224,309	-0,104
60255,959	-0,104
61305,579	-0,104
62373,484	-0,108
63459,990	-0,108
64565,423	-0,108
65690,112	-0,108
66834,392	-0,109
67998,605	-0,110
69183,097	-0,111
70388,223	-0,112
71614,341	-0,113
72861,817	-0,113
74131,024	-0,114
75422,340	-0,116
76736,149	-0,117
78072,844	-0,119
79432,823	-0,119
80816,493	-0,121
82224,265	-0,123
83656,560	-0,124
85113,804	-0,125
86596,432	-0,126
88104,887	-0,128
89639,619	-0,130
91201,084	-0,130
92789,749	-0,131
94406,088	-0,135
96050,582	-0,135
97723,722	-0,137
99426,007	-0,138
101157,945	-0,140
102920,053	-0,141
104712,855	-0,145
106536,886	-0,146
108392,691	-0,148
110280,823	-0,150
112201,845	-0,152
114156,330	-0,154
116144,861	-0,156
118168,031	-0,158
120226,443	-0,161
122320,712	-0,163
124451,461	-0,166
126619,327	-0,167
128824,955	-0,168
131069,004	-0,171
133352,143	-0,173
135675,053	-0,177
138038,426	-0,180
140442,968	-0,182
142889,396	-0,186
145378,439	-0,189
147910,839	-0,192
150487,352	-0,196
153108,746	-0,200
155775,803	-0,203
158489,319	-0,206
161250,103	-0,210
164058,977	-0,212
166916,781	-0,215
169824,365	-0,219
172782,598	-0,223
175792,361	-0,227
178854,553	-0,230
181970,086	-0,234
185139,889	-0,238
188364,909	-0,241
191646,106	-0,245
194984,460	-0,247
198380,966	-0,252
201836,636	-0,256
205352,503	-0,260
208929,613	-0,264
212569,035	-0,267
216271,852	-0,273
220039,171	-0,278
223872,114	-0,283
227771,824	-0,287
231739,465	-0,291
235776,220	-0,295
239883,292	-0,300
244061,907	-0,306
248313,311	-0,310
252638,771	-0,315
257039,578	-0,319
261517,045	-0,324
266072,506	-0,329
270707,320	-0,334
275422,870	-0,338
280220,562	-0,345
285101,827	-0,349
290068,120	-0,354
295120,923	-0,359
300261,742	-0,364
305492,111	-0,369
310813,590	-0,372
316227,766	-0,377
321736,253	-0,382
327340,695	-0,386
333042,762	-0,391
338844,156	-0,396
344746,607	-0,401
350751,874	-0,405
356861,749	-0,412
363078,055	-0,416
369402,644	-0,422
375837,404	-0,428
382384,254	-0,434
389045,145	-0,439
395822,065	-0,443
402717,034	-0,448
409732,110	-0,450
416869,383	-0,452
424130,984	-0,458
431519,077	-0,462
439035,866	-0,465
446683,592	-0,473
454464,537	-0,474
462381,021	-0,478
470435,406	-0,483
478630,092	-0,486
486967,525	-0,490
495450,191	-0,494
504080,619	-0,498
512861,384	-0,505
521795,104	-0,510
530884,444	-0,518
540132,115	-0,522
549540,874	-0,529
559113,528	-0,534
568852,931	-0,544
578761,988	-0,549
588843,655	-0,553
599100,939	-0,555
609536,897	-0,554
620154,644	-0,549
630957,344	-0,552
641948,222	-0,557
653130,553	-0,558
664507,673	-0,563
676082,975	-0,566
687859,912	-0,569
699841,996	-0,572
712032,800	-0,575
724435,960	-0,588
737055,175	-0,586
749894,209	-0,600
762956,891	-0,606
776247,117	-0,612
789768,849	-0,612
803526,122	-0,616
817523,038	-0,619
831763,771	-0,620
846252,569	-0,634
860993,752	-0,636
875991,718	-0,624
891250,938	-0,619
906775,965	-0,624
922571,427	-0,632
938642,037	-0,636
954992,586	-0,640
971627,952	-0,644
988553,095	-0,647
1005773,063	-0,655
1023292,992	-0,656
1041118,108	-0,658
1059253,725	-0,668
1077705,254	-0,683
1096478,196	-0,690
1115578,151	-0,695
1135010,816	-0,699
1154781,985	-0,707
1174897,555	-0,713
1195363,526	-0,719
1216186,001	-0,713
1237371,190	-0,718
1258925,412	-0,725
1280855,095	-0,734
1303166,778	-0,743
1325867,118	-0,751
1348962,883	-0,758
1372460,961	-0,767
1396368,361	-0,774
1420692,213	-0,780
1445439,771	-0,785
1470618,415	-0,788
1496235,656	-0,795
1522299,133	-0,798
1548816,619	-0,799
1575796,023	-0,798
1603245,391	-0,794
1631172,909	-0,789
1659586,907	-0,783
1688495,859	-0,775
1717908,387	-0,768
1747833,262	-0,761
1778279,410	-0,753
1809255,910	-0,747
1840772,001	-0,741
1872837,083	-0,738
1905460,718	-0,733
1938652,636	-0,733
1972422,736	-0,733
2006781,090	-0,734
2041737,945	-0,736
2077303,726	-0,739
2113489,040	-0,742
2150304,679	-0,748
2187761,624	-0,758
2225871,045	-0,766
2264644,308	-0,772
2304092,976	-0,779
2344228,815	-0,786
2385063,795	-0,791
2426610,095	-0,798
2468880,105	-0,803
2511886,432	-0,804
2555641,901	-0,809
2600159,563	-0,812
2645452,695	-0,810
2691534,804	-0,792
2738419,634	-0,751
2786121,169	-0,775
2834653,633	-0,822
2884031,503	-0,845
2934269,504	-0,866
2985382,619	-0,881
3037386,092	-0,896
3090295,433	-0,909
3144126,420	-0,920
3198895,110	-0,930
3254617,835	-0,940
3311311,215	-0,949
3368992,157	-0,958
3427677,865	-0,968
3487385,841	-0,977
3548133,892	-0,986
3609940,136	-0,996
3672823,005	-1,005
3736801,254	-1,016
3801893,963	-1,025
3868120,546	-1,035
3935500,755	-1,044
4004054,683	-1,054
4073802,778	-1,064
4144765,840	-1,074
4216965,034	-1,085
4290421,892	-1,097
4365158,322	-1,108
4441196,614	-1,119
4518559,444	-1,130
4597269,885	-1,142
4677351,413	-1,155
4758827,910	-1,167
4841723,676	-1,180
4926063,433	-1,192
5011872,336	-1,206
5099175,976	-1,219
5188000,389	-1,233
5278372,068	-1,249
5370317,964	-1,264
5463865,499	-1,280
5559042,573	-1,297
5655877,571	-1,313
5754399,373	-1,331
5854637,363	-1,349
5956621,435	-1,368
6060382,005	-1,387
6165950,019	-1,408
6273356,960	-1,429
6382634,862	-1,452
6493816,316	-1,474
6606934,480	-1,497
6722023,091	-1,520
6839116,473	-1,546
6958249,547	-1,573
7079457,844	-1,599
7202777,512	-1,627
7328245,331	-1,656
7455898,720	-1,685
7585775,750	-1,720
7717915,156	-1,758
7852356,346	-1,792
7989139,417	-1,820
8128305,162	-1,853
8269895,086	-1,890
8413951,416	-1,924
8560517,117	-1,963
8709635,900	-2,002
8861352,237	-2,044
9015711,376	-2,084
9172759,354	-2,128
9332543,008	-2,173
9495109,992	-2,220
9660508,790	-2,267
9828788,730	-2,315
10000000,000	-2,271
